id,name,height,weight,generation,moves,forms,hp,attack,defense,special_attack,special_defense,speed,abilities,primary_type,secondary_type
525,boldore,9,1020,5,"['sand-attack', 'headbutt', 'tackle', 'strength', 'earthquake', 'toxic', 'double-team', 'harden', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'mud-slap', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rock-smash', 'facade', 'nature-power', 'secret-power', 'rock-tomb', 'sand-tomb', 'iron-defense', 'block', 'rock-blast', 'gravity', 'rock-polish', 'power-gem', 'earth-power', 'flash-cannon', 'stone-edge', 'stealth-rock', 'smack-down', 'heavy-slam', 'round', 'bulldoze', 'confide', 'stomping-tantrum', 'body-press', 'meteor-beam']",['boldore'],70,105,105,50,40,20,"['sturdy', 'weak-armor', 'sand-force']",rock,
526,gigalith,17,2600,5,"['sand-attack', 'headbutt', 'tackle', 'hyper-beam', 'strength', 'solar-beam', 'earthquake', 'toxic', 'double-team', 'harden', 'self-destruct', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'mud-slap', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rock-smash', 'facade', 'nature-power', 'superpower', 'secret-power', 'weather-ball', 'rock-tomb', 'sand-tomb', 'iron-defense', 'block', 'rock-blast', 'gravity', 'rock-polish', 'power-gem', 'earth-power', 'giga-impact', 'flash-cannon', 'iron-head', 'stone-edge', 'stealth-rock', 'smack-down', 'heavy-slam', 'round', 'bulldoze', 'confide', 'laser-focus', 'throat-chop', 'stomping-tantrum', 'body-press', 'meteor-beam']",['gigalith'],85,135,130,60,80,25,"['sturdy', 'sand-stream', 'sand-force']",rock,
527,woobat,4,21,5,"['gust', 'fly', 'supersonic', 'thunder-wave', 'toxic', 'confusion', 'psychic', 'double-team', 'light-screen', 'reflect', 'swift', 'amnesia', 'dream-eater', 'flash', 'rest', 'super-fang', 'substitute', 'thief', 'snore', 'protect', 'giga-drain', 'endure', 'charm', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'baton-pass', 'hidden-power', 'rain-dance', 'psych-up', 'shadow-ball', 'future-sight', 'uproar', 'heat-wave', 'torment', 'flatter', 'facade', 'taunt', 'helping-hand', 'trick', 'magic-coat', 'knock-off', 'endeavor', 'skill-swap', 'imprison', 'secret-power', 'fake-tears', 'air-cutter', 'odor-sleuth', 'signal-beam', 'aerial-ace', 'calm-mind', 'shock-wave', 'roost', 'gyro-ball', 'pluck', 'tailwind', 'u-turn', 'assurance', 'embargo', 'psycho-shift', 'air-slash', 'energy-ball', 'nasty-plot', 'psycho-cut', 'zen-headbutt', 'defog', 'trick-room', 'captivate', 'charge-beam', 'psyshock', 'telekinesis', 'synchronoise', 'simple-beam', 'after-you', 'round', 'stored-power', 'ally-switch', 'acrobatics', 'heart-stamp', 'confide', 'venom-drench', 'speed-swap', 'expanding-force', 'dual-wingbeat']",['woobat'],65,45,43,55,43,72,"['unaware', 'klutz', 'simple']",psychic,flying
528,swoobat,9,105,5,"['gust', 'fly', 'hyper-beam', 'thunder-wave', 'toxic', 'confusion', 'psychic', 'double-team', 'light-screen', 'reflect', 'swift', 'amnesia', 'dream-eater', 'sky-attack', 'flash', 'rest', 'super-fang', 'substitute', 'thief', 'snore', 'protect', 'giga-drain', 'endure', 'charm', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'baton-pass', 'hidden-power', 'rain-dance', 'psych-up', 'shadow-ball', 'future-sight', 'uproar', 'heat-wave', 'torment', 'facade', 'taunt', 'helping-hand', 'trick', 'magic-coat', 'knock-off', 'endeavor', 'skill-swap', 'imprison', 'secret-power', 'fake-tears', 'air-cutter', 'odor-sleuth', 'signal-beam', 'aerial-ace', 'calm-mind', 'shock-wave', 'roost', 'gyro-ball', 'pluck', 'tailwind', 'u-turn', 'assurance', 'embargo', 'air-slash', 'energy-ball', 'giga-impact', 'nasty-plot', 'psycho-cut', 'zen-headbutt', 'defog', 'trick-room', 'charge-beam', 'psyshock', 'telekinesis', 'simple-beam', 'after-you', 'round', 'stored-power', 'ally-switch', 'acrobatics', 'heart-stamp', 'confide', 'venom-drench', 'laser-focus', 'speed-swap', 'psychic-fangs', 'expanding-force', 'dual-wingbeat']",['swoobat'],67,57,55,77,55,114,"['unaware', 'klutz', 'simple']",psychic,flying
529,drilbur,3,85,5,"['scratch', 'swords-dance', 'cut', 'take-down', 'double-edge', 'submission', 'strength', 'earthquake', 'fissure', 'dig', 'toxic', 'double-team', 'skull-bash', 'fury-swipes', 'rest', 'rock-slide', 'slash', 'substitute', 'snore', 'curse', 'protect', 'sludge-bomb', 'mud-slap', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'rapid-spin', 'metal-claw', 'hidden-power', 'sunny-day', 'rock-smash', 'facade', 'helping-hand', 'brick-break', 'secret-power', 'mud-sport', 'crush-claw', 'rock-tomb', 'metal-sound', 'sand-tomb', 'aerial-ace', 'iron-defense', 'mud-shot', 'fling', 'poison-jab', 'x-scissor', 'earth-power', 'shadow-claw', 'rock-climb', 'stealth-rock', 'hone-claws', 'round', 'bulldoze', 'drill-run', 'confide', 'high-horsepower', 'stomping-tantrum', 'scorching-sands', 'tera-blast']",['drilbur'],60,85,40,30,45,68,"['sand-rush', 'sand-force', 'mold-breaker']",ground,
530,excadrill,7,404,5,"['scratch', 'swords-dance', 'cut', 'horn-drill', 'body-slam', 'take-down', 'double-edge', 'hyper-beam', 'strength', 'earthquake', 'fissure', 'dig', 'toxic', 'double-team', 'fury-swipes', 'rest', 'rock-slide', 'slash', 'substitute', 'snore', 'curse', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'rapid-spin', 'metal-claw', 'hidden-power', 'sunny-day', 'rock-smash', 'facade', 'helping-hand', 'brick-break', 'secret-power', 'mud-sport', 'crush-claw', 'rock-tomb', 'metal-sound', 'sand-tomb', 'aerial-ace', 'iron-defense', 'mud-shot', 'rock-blast', 'fling', 'magnet-rise', 'poison-jab', 'x-scissor', 'focus-blast', 'earth-power', 'giga-impact', 'shadow-claw', 'iron-head', 'stealth-rock', 'hone-claws', 'round', 'bulldoze', 'drill-run', 'rototiller', 'confide', 'high-horsepower', 'throat-chop', 'smart-strike', 'brutal-swing', 'stomping-tantrum', 'steel-beam', 'scorching-sands', 'tera-blast']",['excadrill'],110,135,60,50,65,88,"['sand-rush', 'sand-force', 'mold-breaker']",ground,steel
531,audino,11,310,5,"['pound', 'double-slap', 'mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'mega-kick', 'body-slam', 'take-down', 'double-edge', 'growl', 'flamethrower', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'low-kick', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'psychic', 'double-team', 'light-screen', 'reflect', 'fire-blast', 'amnesia', 'dream-eater', 'flash', 'rest', 'substitute', 'snore', 'protect', 'sweet-kiss', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'pain-split', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'uproar', 'facade', 'focus-punch', 'helping-hand', 'role-play', 'wish', 'magic-coat', 'yawn', 'knock-off', 'skill-swap', 'refresh', 'snatch', 'secret-power', 'hyper-voice', 'signal-beam', 'covet', 'calm-mind', 'gravity', 'healing-wish', 'fling', 'lucky-chant', 'last-resort', 'drain-punch', 'giga-impact', 'zen-headbutt', 'trick-room', 'grass-knot', 'charge-beam', 'psyshock', 'telekinesis', 'simple-beam', 'entrainment', 'after-you', 'round', 'echoed-voice', 'ally-switch', 'heal-pulse', 'incinerate', 'retaliate', 'bestow', 'work-up', 'wild-charge', 'disarming-voice', 'draining-kiss', 'misty-terrain', 'play-nice', 'confide', 'dazzling-gleam', 'baby-doll-eyes', 'power-up-punch', 'laser-focus', 'throat-chop', 'stomping-tantrum', 'life-dew']",['audino'],103,60,86,60,86,50,"['healer', 'regenerator', 'klutz']",normal,
532,timburr,6,125,5,"['pound', 'comet-punch', 'mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'slam', 'mega-kick', 'take-down', 'double-edge', 'leer', 'low-kick', 'counter', 'strength', 'rock-throw', 'dig', 'toxic', 'double-team', 'focus-energy', 'bide', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'protect', 'mach-punch', 'scary-face', 'foresight', 'detect', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'hidden-power', 'rain-dance', 'sunny-day', 'rock-smash', 'facade', 'focus-punch', 'smelling-salts', 'taunt', 'helping-hand', 'superpower', 'revenge', 'brick-break', 'knock-off', 'secret-power', 'rock-tomb', 'block', 'bulk-up', 'wake-up-slap', 'hammer-arm', 'close-combat', 'payback', 'fling', 'force-palm', 'poison-jab', 'drain-punch', 'focus-blast', 'defog', 'stone-edge', 'grass-knot', 'wide-guard', 'smack-down', 'low-sweep', 'round', 'chip-away', 'retaliate', 'work-up', 'confide', 'power-up-punch', 'brutal-swing', 'coaching', 'tera-blast']",['timburr'],75,80,55,25,35,35,"['guts', 'sheer-force', 'iron-fist']",fighting,
533,gurdurr,12,400,5,"['pound', 'mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'slam', 'mega-kick', 'take-down', 'double-edge', 'leer', 'low-kick', 'counter', 'strength', 'rock-throw', 'dig', 'toxic', 'double-team', 'focus-energy', 'bide', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'protect', 'mach-punch', 'scary-face', 'detect', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'hidden-power', 'rain-dance', 'sunny-day', 'rock-smash', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'superpower', 'revenge', 'brick-break', 'knock-off', 'secret-power', 'rock-tomb', 'block', 'bulk-up', 'wake-up-slap', 'hammer-arm', 'close-combat', 'payback', 'fling', 'poison-jab', 'drain-punch', 'focus-blast', 'defog', 'stone-edge', 'grass-knot', 'wide-guard', 'smack-down', 'low-sweep', 'round', 'chip-away', 'retaliate', 'work-up', 'confide', 'power-up-punch', 'high-horsepower', 'brutal-swing', 'coaching', 'tera-blast']",['gurdurr'],85,105,85,40,50,40,"['guts', 'sheer-force', 'iron-fist']",fighting,
534,conkeldurr,14,870,5,"['pound', 'mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'slam', 'mega-kick', 'body-slam', 'take-down', 'double-edge', 'leer', 'hyper-beam', 'low-kick', 'counter', 'strength', 'rock-throw', 'earthquake', 'dig', 'toxic', 'double-team', 'focus-energy', 'bide', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'protect', 'mach-punch', 'scary-face', 'detect', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'hidden-power', 'rain-dance', 'sunny-day', 'rock-smash', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'superpower', 'revenge', 'brick-break', 'knock-off', 'secret-power', 'rock-tomb', 'block', 'bulk-up', 'rock-blast', 'wake-up-slap', 'hammer-arm', 'close-combat', 'payback', 'fling', 'poison-jab', 'drain-punch', 'focus-blast', 'giga-impact', 'defog', 'stone-edge', 'grass-knot', 'wide-guard', 'smack-down', 'low-sweep', 'round', 'chip-away', 'retaliate', 'bulldoze', 'work-up', 'confide', 'power-up-punch', 'high-horsepower', 'brutal-swing', 'stomping-tantrum', 'coaching', 'tera-blast', 'hard-press', 'upper-hand']",['conkeldurr'],105,140,95,55,65,45,"['guts', 'sheer-force', 'iron-fist']",fighting,
535,tympole,5,45,5,"['growl', 'supersonic', 'acid', 'mist', 'hydro-pump', 'surf', 'bubble-beam', 'toxic', 'screech', 'double-team', 'bubble', 'rest', 'substitute', 'snore', 'flail', 'protect', 'sludge-bomb', 'mud-slap', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'uproar', 'hail', 'facade', 'endeavor', 'refresh', 'secret-power', 'mud-sport', 'hyper-voice', 'weather-ball', 'muddy-water', 'bounce', 'mud-shot', 'water-pulse', 'aqua-ring', 'earth-power', 'mud-bomb', 'sludge-wave', 'after-you', 'round', 'echoed-voice', 'scald', 'confide', 'venom-drench', 'infestation']",['tympole'],50,50,40,50,40,64,"['swift-swim', 'hydration', 'water-absorb']",water,
536,palpitoad,8,170,5,"['growl', 'supersonic', 'acid', 'hydro-pump', 'surf', 'bubble-beam', 'toxic', 'screech', 'double-team', 'bubble', 'rest', 'substitute', 'snore', 'flail', 'protect', 'sludge-bomb', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'rock-smash', 'uproar', 'hail', 'facade', 'focus-punch', 'endeavor', 'secret-power', 'hyper-voice', 'weather-ball', 'muddy-water', 'bounce', 'mud-shot', 'water-pulse', 'gastro-acid', 'aqua-ring', 'earth-power', 'power-whip', 'stealth-rock', 'sludge-wave', 'after-you', 'round', 'echoed-voice', 'scald', 'bulldoze', 'confide', 'venom-drench', 'infestation']",['palpitoad'],75,65,55,65,55,69,"['swift-swim', 'hydration', 'water-absorb']",water,ground
537,seismitoad,15,620,5,"['mega-punch', 'ice-punch', 'mega-kick', 'growl', 'supersonic', 'acid', 'hydro-pump', 'surf', 'bubble-beam', 'hyper-beam', 'low-kick', 'strength', 'earthquake', 'dig', 'toxic', 'screech', 'double-team', 'bubble', 'rest', 'rock-slide', 'substitute', 'snore', 'flail', 'protect', 'sludge-bomb', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'rock-smash', 'uproar', 'hail', 'facade', 'focus-punch', 'brick-break', 'knock-off', 'endeavor', 'secret-power', 'dive', 'hyper-voice', 'weather-ball', 'rock-tomb', 'muddy-water', 'bounce', 'mud-shot', 'water-pulse', 'payback', 'fling', 'gastro-acid', 'aqua-ring', 'poison-jab', 'drain-punch', 'focus-blast', 'earth-power', 'giga-impact', 'power-whip', 'stealth-rock', 'grass-knot', 'venoshock', 'sludge-wave', 'after-you', 'round', 'echoed-voice', 'scald', 'bulldoze', 'confide', 'venom-drench', 'infestation', 'power-up-punch', 'stomping-tantrum', 'liquidation']",['seismitoad'],105,95,75,85,75,74,"['swift-swim', 'poison-touch', 'water-absorb']",water,ground
538,throh,13,555,5,"['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'bind', 'mega-kick', 'body-slam', 'leer', 'low-kick', 'seismic-toss', 'strength', 'earthquake', 'dig', 'toxic', 'double-team', 'focus-energy', 'bide', 'rest', 'rock-slide', 'substitute', 'snore', 'reversal', 'protect', 'scary-face', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'vital-throw', 'hidden-power', 'rain-dance', 'sunny-day', 'rock-smash', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'superpower', 'revenge', 'brick-break', 'knock-off', 'secret-power', 'rock-tomb', 'block', 'bulk-up', 'payback', 'fling', 'poison-jab', 'focus-blast', 'giga-impact', 'zen-headbutt', 'stone-edge', 'grass-knot', 'wide-guard', 'storm-throw', 'low-sweep', 'round', 'circle-throw', 'retaliate', 'bulldoze', 'work-up', 'mat-block', 'confide', 'power-up-punch', 'laser-focus', 'stomping-tantrum', 'coaching']",['throh'],120,100,85,30,85,45,"['guts', 'inner-focus', 'mold-breaker']",fighting,
539,sawk,14,510,5,"['karate-chop', 'mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'double-kick', 'mega-kick', 'leer', 'low-kick', 'counter', 'strength', 'earthquake', 'dig', 'toxic', 'double-team', 'focus-energy', 'bide', 'rest', 'rock-slide', 'substitute', 'snore', 'reversal', 'protect', 'scary-face', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'hidden-power', 'rain-dance', 'sunny-day', 'rock-smash', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'superpower', 'revenge', 'brick-break', 'knock-off', 'secret-power', 'rock-tomb', 'block', 'bulk-up', 'close-combat', 'payback', 'fling', 'poison-jab', 'focus-blast', 'giga-impact', 'zen-headbutt', 'stone-edge', 'grass-knot', 'low-sweep', 'round', 'quick-guard', 'retaliate', 'bulldoze', 'work-up', 'dual-chop', 'confide', 'power-up-punch', 'laser-focus', 'throat-chop', 'coaching']",['sawk'],75,125,75,30,75,85,"['sturdy', 'inner-focus', 'mold-breaker']",fighting,
540,sewaddle,3,25,5,"['razor-wind', 'cut', 'tackle', 'take-down', 'razor-leaf', 'solar-beam', 'string-shot', 'toxic', 'agility', 'screech', 'double-team', 'light-screen', 'dream-eater', 'flash', 'rest', 'substitute', 'mind-reader', 'snore', 'flail', 'protect', 'giga-drain', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'baton-pass', 'synthesis', 'hidden-power', 'rain-dance', 'sunny-day', 'facade', 'nature-power', 'magic-coat', 'secret-power', 'camouflage', 'silver-wind', 'signal-beam', 'iron-defense', 'magical-leaf', 'calm-mind', 'payback', 'me-first', 'worry-seed', 'seed-bomb', 'air-slash', 'bug-buzz', 'energy-ball', 'switcheroo', 'grass-knot', 'bug-bite', 'round', 'struggle-bug', 'electroweb', 'sticky-web', 'grassy-terrain', 'confide', 'lunge', 'grassy-glide', 'skitter-smack', 'tera-blast', 'pounce', 'trailblaze']",['sewaddle'],45,53,70,40,60,42,"['swarm', 'chlorophyll', 'overcoat']",bug,grass
541,swadloon,5,73,5,"['cut', 'tackle', 'take-down', 'razor-leaf', 'solar-beam', 'string-shot', 'toxic', 'screech', 'double-team', 'light-screen', 'dream-eater', 'flash', 'rest', 'substitute', 'snore', 'flail', 'protect', 'giga-drain', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'baton-pass', 'synthesis', 'hidden-power', 'rain-dance', 'sunny-day', 'facade', 'nature-power', 'magic-coat', 'secret-power', 'grass-whistle', 'signal-beam', 'iron-defense', 'magical-leaf', 'calm-mind', 'payback', 'worry-seed', 'seed-bomb', 'bug-buzz', 'energy-ball', 'switcheroo', 'grass-knot', 'bug-bite', 'round', 'struggle-bug', 'electroweb', 'sticky-web', 'grassy-terrain', 'confide', 'lunge', 'grassy-glide', 'skitter-smack', 'tera-blast', 'pounce', 'trailblaze']",['swadloon'],55,63,90,50,80,42,"['leaf-guard', 'chlorophyll', 'overcoat']",bug,grass
542,leavanny,12,205,5,"['swords-dance', 'cut', 'tackle', 'take-down', 'hyper-beam', 'low-kick', 'razor-leaf', 'solar-beam', 'string-shot', 'toxic', 'agility', 'screech', 'double-team', 'light-screen', 'reflect', 'dream-eater', 'flash', 'rest', 'slash', 'substitute', 'snore', 'protect', 'giga-drain', 'endure', 'charm', 'false-swipe', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'baton-pass', 'synthesis', 'hidden-power', 'rain-dance', 'sunny-day', 'facade', 'nature-power', 'helping-hand', 'magic-coat', 'knock-off', 'secret-power', 'signal-beam', 'bullet-seed', 'aerial-ace', 'iron-defense', 'magical-leaf', 'calm-mind', 'leaf-blade', 'payback', 'worry-seed', 'poison-jab', 'seed-bomb', 'air-slash', 'x-scissor', 'bug-buzz', 'energy-ball', 'switcheroo', 'giga-impact', 'shadow-claw', 'leaf-storm', 'grass-knot', 'bug-bite', 'hone-claws', 'entrainment', 'round', 'retaliate', 'struggle-bug', 'electroweb', 'fell-stinger', 'grassy-terrain', 'confide', 'laser-focus', 'throat-chop', 'pollen-puff', 'lunge', 'grassy-glide', 'skitter-smack', 'triple-axel', 'tera-blast', 'pounce', 'trailblaze']",['leavanny'],75,103,80,70,80,92,"['swarm', 'chlorophyll', 'overcoat']",bug,grass
543,venipede,4,53,5,"['take-down', 'double-edge', 'poison-sting', 'twineedle', 'pin-missile', 'bite', 'solar-beam', 'toxic', 'agility', 'screech', 'double-team', 'defense-curl', 'rest', 'substitute', 'snore', 'protect', 'sludge-bomb', 'spikes', 'endure', 'rollout', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'hidden-power', 'sunny-day', 'rock-smash', 'facade', 'endeavor', 'secret-power', 'signal-beam', 'iron-defense', 'poison-tail', 'gyro-ball', 'payback', 'toxic-spikes', 'poison-jab', 'rock-climb', 'bug-bite', 'venoshock', 'round', 'hex', 'struggle-bug', 'steamroller', 'confide', 'venom-drench', 'infestation', 'steel-roller', 'skitter-smack']",['venipede'],30,45,59,30,39,57,"['poison-point', 'swarm', 'speed-boost']",bug,poison
544,whirlipede,12,585,5,"['take-down', 'double-edge', 'poison-sting', 'pin-missile', 'solar-beam', 'toxic', 'agility', 'screech', 'double-team', 'defense-curl', 'rest', 'substitute', 'snore', 'protect', 'sludge-bomb', 'spikes', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'hidden-power', 'sunny-day', 'rock-smash', 'facade', 'endeavor', 'secret-power', 'signal-beam', 'iron-defense', 'poison-tail', 'gyro-ball', 'payback', 'toxic-spikes', 'poison-jab', 'rock-climb', 'bug-bite', 'venoshock', 'round', 'hex', 'struggle-bug', 'steamroller', 'confide', 'venom-drench', 'infestation', 'steel-roller', 'skitter-smack']",['whirlipede'],40,55,99,40,79,47,"['poison-point', 'swarm', 'speed-boost']",bug,poison
